Rank,Name,Platform,Year,Genre
13039,DokiDoki Majo Shinpan!,4,2007.0,1
13040,Star Wars: Republic Commando,13,2005.0,8
13041,Starry ? Sky: In Spring,19,2010.0,3
13042,FIFA Soccer 2004,6,2003.0,10
13043,Armored Core: Formula Front Extreme Battle,19,2004.0,9
13044,Downforce,16,2002.0,6
13045,Bejeweled Twist,13,2008.0,5
13046,Street Fighter V,13,2016.0,2
13047,Little Busters! Converted Edition,16,2009.0,1
13048,Enemy Front,28,2014.0,8
13049,Dream Salon,26,2009.0,3
13050,Disney's Party,7,2002.0,3
13051,Tennis no Oji-Sama: 2005 Crystal Drive,4,2004.0,10
13052,Sherlock Holmes: Crimes & Punishments,13,2014.0,1
13053,Jenga World Tour,26,2007.0,3
13054,Summon Night X: Tears Crown,4,2009.0,7
13055,Secret Files: Tunguska,4,2008.0,1
13056,Taiho Shichauzo!,15,2001.0,1
13057,Battle vs. Chess,17,,3
13058,Phantom Crash,29,2002.0,9
13059,Men of War: Assault Squad,13,2011.0,11
13060,Fishdom,4,2011.0,5
13061,Yanya Caballista: City Skater,16,2001.0,10
13062,Expendable,15,1999.0,0
13063,Imagine: Artist,4,2009.0,3
13064,Pet Pals: New Leash on Life,4,2010.0,9
13065,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,4,2005.0,1
13066,The Idolmaster: Gravure For You! Vol. 2,17,2011.0,3
13067,Arthur! Ready to Race,15,2000.0,6
13068,Thunder Force V: Perfect System,15,1998.0,8
13069,The Typing of the Dead,3,2000.0,8
13070,The Idolm@ster: Dearly Stars,4,2009.0,1
13071,Kids Learn Music A+ Edition,4,2011.0,3
13072,Child of Light,18,2014.0,7
13073,Over the Hedge: Hammy Goes Nuts!,19,2006.0,4
13074,Kart Racer,26,2009.0,6
13075,Bakemonogatari Portable,19,2012.0,0
13076,Sam & Max: Beyond Time and Space,26,2010.0,1
13077,To Heart 2: Dungeon Travelers,20,2015.0,1
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,4,2006.0,3
13079,Shrek Super Party,7,2003.0,3
13080,Monster 4x4: Masters of Metal,7,2003.0,6
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,15,1998.0,6
13082,Caligula,20,2016.0,7
13083,Steins;Gate 0,20,2015.0,1
13084,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,4,2007.0,0
13085,NHL Blades of Steel '99,10,1999.0,10
13086,Lips: Deutsche Partyknaller,28,2009.0,3
13087,Apassionata: Die Galanacht der Pferde,4,2009.0,9
13088,Dungeon Raiders,4,2009.0,7
13089,Second Sight,7,2004.0,1
13090,Philosoma,15,1995.0,8
13091,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,21,1995.0,3
13092,Puyo Pop,6,2001.0,5
13093,Marriage Royale: Prism Story,19,2010.0,1
13094,Super Heroine Chronicle,20,2014.0,7
13095,Kamiwaza,16,2006.0,0
13096,Rave Master,7,2002.0,2
13097,The Technomancer,18,2016.0,7
13098,Ben 10 Galactic Racing,20,2012.0,6
13099,Kinnikuman Muscle Grand Prix Max,16,2006.0,2
13100,Hotel for Dogs,26,2009.0,9
13101,Suzuki Super-Bikes II: Riding Challenge,4,2008.0,6
13102,Mirror's Edge Catalyst,13,2016.0,4
13103,Jim Henson's Muppets in Spy Muppets: License to Croak,6,2003.0,0
13104,Medal of Honor: European Assault (weekly JP sales),16,2005.0,8
13105,LEGO The Hobbit,13,2014.0,0
13106,Alias,29,2004.0,0
13107,Super Robot Taisen Neo,26,2009.0,11
13108,PAC-MAN and the Ghostly Adventures,27,2013.0,4
13109,ESPN International Winter Sports 2002,7,2002.0,10
13110,Winter Sports 2011,17,2011.0,10
13111,OutRun 2006: Coast 2 Coast,16,2006.0,6
13112,Blues Brothers 2000,10,2000.0,4
13113,Metal Max 2 Reloaded,4,2011.0,7
13114,All Star Tennis 99,10,1999.0,10
13115,Hercules: The Legendary Journeys,10,2000.0,7
13116,Dual Heroes,10,1997.0,2
13117,Fighter Destiny 2,10,1999.0,2
13118,Chameleon Twist 2,10,1998.0,4
13119,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,4,2007.0,3
13120,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,16,2007.0,3
13121,Winning Post World,17,2009.0,10
13122,Arx Fatalis,29,2003.0,7
13123,Slam Dunk SD Heat Up!!,23,1995.0,10
13124,My Body Coach,26,2009.0,10
13125,Steins;Gate 0,18,2015.0,1
13126,Adventure Time: Finn & Jake Investigations,30,2015.0,0
13127,Dead in the Water,15,1999.0,0
13128,Winning Post 7 2013,17,2013.0,10
13129,DiRT 2,13,2009.0,6
13130,Detective Conan: Prelude from the Past,4,2012.0,0
13131,Dr. Seuss: Green Eggs and Ham,6,2003.0,0
13132,Sea Monsters: A Prehistoric Adventure,26,2007.0,1
13133,Atelier Rorona: Alchemist of Arland,20,2013.0,7
13134,Guilty Gear Dust Strikers,4,2006.0,2
13135,Dark Summit,7,2002.0,10
13136,Singularity,13,2010.0,8
13137,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,4,2010.0,1
13138,George of the Jungle and the Search for the Secret,4,2008.0,4
13139,Turbo Turtle Adventure,6,2002.0,5
13140,Sengoku Basara 4: Sumeragi,18,2015.0,0
13141,"Warhammer 40,000: Dawn of War",13,2004.0,11
13142,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,19,2006.0,1
13143,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,23,1994.0,3
13144,Corpse Party: Blood Covered - Repeated Fear,19,2010.0,1
13145,The Lost Treasures of Alexandria,4,2011.0,5
13146,Chronicles of the Sword,15,1996.0,1
13147,Hail to the Chimp,17,2008.0,3
13148,The Lost Vikings,6,2003.0,5
13149,Keiba Eight Special,23,1993.0,10
13150,Yaiba: Ninja Gaiden Z,28,2014.0,0
13151,Harukanaru Toki no Naka de 3,16,2004.0,1
13152,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,7,2005.0,4
13153,Need for Speed Carbon,13,2006.0,6
13154,Reel Fishing: The Great Outdoors,19,2006.0,10
13155,Assassin's Creed: Altair's Chronicles,4,2008.0,4
13156,Pirates vs Ninja Dodgeball,26,2009.0,10
13157,Guild 01,2,2012.0,0
13158,The History Channel: Great Battles - Medieval,17,,11
13159,Nike+ Kinect Training,28,2012.0,10
13160,Durarara!! 3-way Standoff,19,2010.0,1
13161,Ty the Tasmanian Tiger 3: Night of the Quinkan,6,2005.0,0
13162,Cartoon Network Racing,4,2006.0,0
13163,Tokimeki Memorial Girl's Side 2nd Kiss,16,2006.0,1
13164,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,19,2010.0,7
13165,Active Life: Magical Carnival,26,2011.0,3
13166,Hokuto no Ken,16,2007.0,2
13167,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),4,2006.0,3
13168,Stretch Panic,16,2001.0,4
13169,Empire Earth,13,2001.0,11
13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,2,2013.0,7
13171,Baku Baku,21,1995.0,5
13172,Pro Cycling Manager 2016,18,2016.0,10
13173,SD Gundam: Over Galaxian,15,1996.0,8
13174,Rogue Ops,7,2003.0,0
13175,Smart Kid's Party Fun Pak,4,2008.0,3
13176,MXGP 2,30,2016.0,6
13177,Virtua Tennis 3,28,2007.0,10
13178,BeatMania IIDX 3rd Style,16,2000.0,9
13179,Yu-Gi-Oh! World Championship 2007,4,2007.0,11
13180,Hummer Badlands,16,2006.0,6
13181,Freelancer,13,2003.0,9
13182,Woody Woodpecker: Escape from Buzz Buzzard Park,16,2001.0,4
13183,Operation Flashpoint: Dragon Rising,13,2009.0,8
13184,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",16,2007.0,1
13185,Furu Furu Park,26,2007.0,3
13186,Monster Band,4,2008.0,3
13187,Alter Echo,29,2003.0,8
13188,BeatMania IIDX 4th Style: New Songs Collection,16,2001.0,9
13189,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,4,2008.0,3
13190,G1 Grand Prix,2,2012.0,0
13191,LEGO Indiana Jones 2: The Adventure Continues,13,2009.0,0
13192,QUIZ PARTY,26,2012.0,3
13193,MTX Mototrax,19,2006.0,6
13194,Around the World in 80 Days,6,2004.0,0
13195,Houkago Shounen,4,2008.0,3
13196,The Grim Adventures of Billy & Mandy,26,2006.0,0
13197,Classic Dungeon X2,19,2011.0,7
13198,Whirl Tour,7,2002.0,10
13199,Sesame Street: Cookie's Counting Carnival,13,2010.0,3
13200,Pinball Tycoon,6,2002.0,3
13201,Major League Baseball 2K11,16,2011.0,10
13202,Cartoon Network Block Party,6,2004.0,3
13203,Power Spike Pro Beach Volleyball,15,2000.0,10
13204,White Album: Tsuzurareru Fuyu no Omoide,17,2010.0,1
13205,Harukanaru Toki no Naka de: Yumenoukihashi,4,2008.0,1
13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,15,1998.0,3
13207,SD Gundam: Scad Hammers,26,2006.0,11
13208,Spitfire Heroes: Tales of the Royal Air Force,4,2008.0,9
13209,Super Bust-A-Move,6,2001.0,5
13210,TNA iMPACT: Cross the Line,4,2010.0,2
13211,Adventure Time: Explore the Dungeon Because I Don't Know!,17,2013.0,0
13212,ZooCube,6,2002.0,5
13213,Stunt GP,16,2001.0,6
13214,Wicked Monster Blast!,26,2011.0,8
13215,NBA 2K,3,1999.0,10
13216,D.Gray-man: Kami no Shitotachi,4,2007.0,1
13217,Bladestorm: Nightmare,30,2015.0,0
13218,Strikers 1945,21,1996.0,8
13219,World Series of Poker,7,2005.0,3
13220,Jikkyou Oshaberi Parodius,23,1995.0,8
13221,Super Jinsei Game 2,23,1995.0,3
13222,Winter Sports 3: The Great Tournament,26,2010.0,10
13223,J-League Winning Eleven 2010: Club Championship,16,2010.0,10
13224,Johnny Bazookatone,15,1995.0,4
13225,Beastly Frantic Foto,4,2011.0,5
13226,Neverland Card Battles,19,2008.0,7
13227,Need for Speed Underground,13,2003.0,6
13228,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,2,2015.0,0
13229,Reign of Fire,6,2002.0,8
13230,Worms Reloaded,13,2010.0,11
13231,StarCraft,13,1998.0,11
13232,Koihime Musou,16,2008.0,1
13233,Nicktoons: Attack of the Toybots,4,2007.0,4
13234,NBA 2K17,17,2016.0,10
13235,Blazing Souls: Accelate,19,2009.0,7
13236,Ms Saga: A New Dawn,16,2005.0,7
13237,Kekkon Zenya,21,1995.0,1
13238,Finny the Fish & the Seven Waters,16,2004.0,10
13239,Barnyard,6,2006.0,0
13240,Next Generation of Chaos,16,2002.0,7
13241,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,4,2008.0,3
13242,GrimGrimoire,16,2007.0,11
13243,J-League '96 Dream Stadium,23,1996.0,10
13244,Capcom vs. SNK: Millennium Fight 2000 Pro,3,2001.0,2
13245,Golden Axe: The Duel,21,1994.0,2
13246,Crime Life: Gang Wars,29,2005.0,0
13247,Tokimeki Memorial: Girls Side 1st Love,4,2007.0,1
13248,Putty Squad,20,2013.0,4
13249,Rugby 2005,29,2005.0,10
13250,Rock 'N Roll Racing,6,2003.0,6
13251,Taito Legends,29,2005.0,3
13252,Far Cry,13,2004.0,8
13253,Silhouette Mirage,15,1998.0,4
13254,Dynasty Warriors Vol. 2,19,2006.0,0
13255,Treasure Report: Kikai Jikake no Isan,4,2011.0,1
13256,Growlanser VI: Precarious World,16,2007.0,7
13257,Block Kuzushi,23,1995.0,5
13258,Boing! Docomodake DS,4,2007.0,5
13259,American Bass Challenge,6,2001.0,10
13260,American Chopper 2: Full Throttle,7,2005.0,6
13261,Secret Service,28,2008.0,0
13262,Sword Art Online: Game Director's Edition,18,2015.0,7
13263,Ultimate Ghosts 'n Goblins (JP sales),19,2006.0,4
13264,Rugby 06,16,2006.0,10
13265,Fatal Frame II: Crimson Butterfly Director's Cut,29,2004.0,0
13266,Deadliest Catch: Alaskan Storm,28,2008.0,10
13267,2002 FIFA World Cup,7,2002.0,10
13268,Colin McRae Rally 2005,29,2004.0,6
13269,Kamen Rider: Battride War Genesis,20,2016.0,0
13270,Venus & Braves: Majo to Megami to Horobi no Yogen,19,2011.0,7
13271,Ship Simulator Extremes,13,2010.0,9
13272,Zoop,15,1995.0,5
13273,Powerful Golf,4,2011.0,10
13274,Saiyuki: Journey West,15,1999.0,11
13275,Detective Conan: Marionette Symphony,2,2013.0,1
13276,FIFA Soccer 10,13,2009.0,10
13277,Amnesia Crowd,19,2013.0,3
13278,American Chopper 2: Full Throttle,29,2005.0,6
13279,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,16,2008.0,3
13280,Monster Hunter Frontier Online,17,,7
13281,Ribbit King,7,2003.0,10
13282,VR Soccer '96,15,1996.0,10
13283,Smash Court Tennis 3,19,2007.0,10
13284,Diabolik Lovers,19,2012.0,1
13285,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,4,2008.0,0
13286,Summoner: A Goddess Reborn,7,2003.0,7
13287,Saints Row: Gat out of Hell,18,2015.0,0
13288,Rock of the Dead,17,2010.0,8
13289,The Sims,13,2000.0,9
13290,Wasteland 2,30,2015.0,7
13291,Cesar Millan's Dog Whisperer,4,2008.0,9
13292,E.X. Troopers,17,2012.0,8
13293,Kiniro no Corda 2 Encore,16,2007.0,7
13294,Jewel Quest Mysteries,4,2009.0,5
13295,Moon,4,2009.0,1
13296,M&M's Adventure,4,2008.0,1
13297,ESPN Great Outdoor Games Bass 2002,6,2001.0,10
13298,Soul Eater: Plot of Medusa,4,2008.0,0
13299,Payday 2,13,2013.0,8
13300,Grand Ages: Medieval,13,2015.0,11
13301,Handball 16,17,2015.0,10
13302,Gummy Bears Mini Golf,4,2010.0,10
13303,Company of Heroes,13,2006.0,11
13304,Rock Band Country Track Pack 2,28,2011.0,3
13305,Color Cross,4,2008.0,3
13306,Gaist Crusher,2,2013.0,0
13307,Punch King,6,2002.0,2
13308,Silent Hunter: Wolves of the Pacific,13,2007.0,9
13309,World Championship Pool 2004,16,2004.0,10
13310,V-Rally 3,6,2002.0,6
13311,The Dark Spire,4,2008.0,7
13312,Kakuto Chojin,29,2002.0,2
13313,Beyond Oasis,8,1993.0,7
13314,Forza Motorsport 3: Ultimate Edition,28,2010.0,6
13315,Robotech: Invasion,29,2004.0,8
13316,Wii de Asobu Chibi-Robo!,26,2009.0,1
13317,Romance of the Three Kingdoms VI: Awakening of the Dragon,15,1998.0,11
13318,To Heart 2 DX Plus,17,2011.0,1
13319,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,19,2011.0,1
13320,Naruto: Uzumaki Chronicles 2 (JP sales),16,2006.0,0
13321,Frogger: Ancient Shadow,7,2005.0,4
13322,Snoopy vs the Red Baron,19,2006.0,1
13323,Jonah Lomu Rugby Challenge,13,2011.0,10
13324,Pet Vet: Down Under,4,2009.0,9
13325,World Series of Poker: Tournament of Champions 2007 Edition,26,2006.0,3
13326,National Geographic Challenge!,17,2011.0,3
13327,Raze's Hell,29,2005.0,8
13328,Rain (2013),17,2013.0,1
13329,Billy the Wizard: Rocket Broomstick Racing,26,2007.0,6
13330,Pool Party,26,2007.0,10
13331,Microsoft Train Simulator,13,2001.0,9
13332,Shin Megami Tensei NINE,29,2002.0,7
13333,Magic Carpet,15,1995.0,8
13334,Hoshigami: Ruining Blue Earth,15,2001.0,7
13335,GunPey DS,4,2006.0,5
13336,Cabela's African Safari,19,2006.0,10
13337,Wing Island,26,2006.0,9
13338,Utawarerumono: Itsuwari no Kamen,17,2015.0,1
13339,Clever Kids: Creepy Crawlies,4,2009.0,0
13340,Supreme Commander,13,2007.0,11
13341,NightCaster II: Equinox,29,2002.0,0
13342,F1 2015,13,2015.0,6
13343,SD Gundam G Generation World,26,2011.0,11
13344,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,4,2008.0,7
13345,Galaxy Racers,4,2010.0,6
13346,Wonder World Amusement Park,26,2008.0,3
13347,Bubble Bobble Revolution,4,2005.0,5
13348,Game of Thrones (Telltale),18,2015.0,1
13349,Time Crisis: Project Titan,15,2001.0,8
13350,Ys: The Ark of Napishtim,19,2006.0,7
13351,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,4,2011.0,0
13352,Crusader: No Remorse,15,1996.0,1
13353,Black & Bruised,7,2003.0,2
13354,MiniCopter: Adventure Flight,26,2007.0,9
13355,Shaun the Sheep,4,2008.0,1
13356,Fast & Furious: Showdown,28,2013.0,0
13357,World Championship Poker: Featuring Howard Lederer - All In,28,2006.0,3
13358,Test Drive: Ferrari Legends,28,2012.0,6
13359,Tom Clancy's Rainbow Six: Lockdown,7,2005.0,8
13360,FIFA Manager 12,13,2011.0,10
13361,Full Spectrum Warrior: Ten Hammers,29,2006.0,11
13362,River City Soccer Hooligans,4,2010.0,10
13363,Shin Hayarigami,20,2014.0,1
13364,TMNT,4,2007.0,0
13365,Turok: Dinosaur Hunter,10,1997.0,8
13366,Puyo Puyo Tetris,20,2014.0,5
13367,Taiko no Tatsujin Portable 2,19,2006.0,3
13368,Gitaroo Man,16,2001.0,3
13369,Super Bubble Pop,7,2003.0,5
13370,Mafia,13,2002.0,0
13371,Rapala Fishing Frenzy 2009,28,2008.0,10
13372,Ride to Hell,17,2013.0,6
13373,Arctic Tale,26,2007.0,1
13374,Balloon Pop,26,2007.0,5
13375,XBLAZE Code: Embryo,20,2013.0,1
13376,Black Mirror 2,13,2009.0,1
13377,Time Travelers,20,2012.0,1
13378,Amnesia Later,19,2012.0,3
13379,B-Boy,19,2006.0,3
13380,Cocoto Kart Racer,4,2004.0,6
13381,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,20,2011.0,1
13382,Intellivision Lives!,29,2004.0,3
13383,Crazy Chicken: Atlantis Quest,4,2007.0,4
13384,Test Drive Le Mans,15,1999.0,6
13385,Counter Force,26,2007.0,8
13386,Monster Jam: Maximum Destruction,7,2002.0,6
13387,Professor Heinz Wolff's Gravity,4,2008.0,5
13388,Fantastic Four: Rise of the Silver Surfer,26,2007.0,0
13389,Big Air Freestyle,7,2002.0,6
13390,Rimo-Cocoron,16,2001.0,0
13391,Rugby World Cup 2015,28,2015.0,10
13392,Mike Tyson Heavyweight Boxing,29,2002.0,10
13393,To Love-Ru Trouble Darkness: Battle Ecstasy,20,2014.0,0
13394,The Berenstain Bears and the Spooky Old Tree,6,2005.0,4
13395,Lux-Pain,4,2008.0,1
13396,Ford Bold Moves Street Racing,19,2006.0,6
13397,Cabela's Trophy Bucks,28,2007.0,10
13398,Hakuouki: Bakumatsu Musou Roku,19,2012.0,0
13399,Mahjong 3D: Warriors of the Emperor,2,2011.0,3
13400,Hiiro no Kakera DS,4,2008.0,1
13401,March of the Penguins,4,2006.0,1
13402,Rock of the Dead,28,2010.0,8
13403,Arcana Famiglia: La storia della Aracana Famiglia,19,2011.0,1
13404,Tokyo Ghoul: Jail,20,2015.0,6
13405,City Life: World Edition,13,2007.0,9
13406,The Misadventures of Tron Bonne,15,1999.0,1
13407,Centipede: Infestation,2,2011.0,8
13408,Wolfenstein,13,2009.0,8
13409,Hero Bank 2,2,2014.0,7
13410,Atelier Ayesha: The Alchemist of Dusk,20,2014.0,7
13411,Brave Story: New Traveller (jp sales),19,2006.0,7
13412,Black Jack vs. Matsudajun,15,2000.0,3
13413,Arslan: The Warriors of Legend,17,2015.0,0
13414,SpongeBob SquarePants: Plankton's Robotic Revenge,28,2013.0,8
13415,Wrath Unleashed,29,2004.0,11
13416,Yoru no Nai Kuni,17,2015.0,7
13417,Garou Densetsu 3: Road to the Final Victory,21,1996.0,2
13418,Bleach: Soul Carnival,19,2008.0,2
13419,Double Dragon Advance,6,2003.0,0
13420,Sesame Street: Elmo's A-to-Zoo Adventure,13,2010.0,3
13421,Family Fortunes,4,2009.0,3
13422,The Bible Game,29,2005.0,3
13423,Inspector Gadget: Gadget's Crazy Maze,15,2001.0,5
13424,World Fantasista,16,2002.0,10
13425,Yager,29,2003.0,8
13426,Fantastic Four: Rise of the Silver Surfer,4,2007.0,0
13427,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,4,2006.0,3
13428,Toukiden Kiwami,19,2014.0,0
13429,Grey's Anatomy: The Video Game,4,2009.0,1
13430,Tropico 3,13,2009.0,11
13431,Looney Tunes: Cartoon Conductor,4,2008.0,3
13432,Avatar: The Game,13,2009.0,0
13433,Futurama,29,2003.0,4
13434,Pool Hall Pro,26,2009.0,10
13435,Nazo Waku Yakata: Oto no Ma ni Ma ni,2,2011.0,3
13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,10,1999.0,6
13437,Mighty No. 9,18,2016.0,4
13438,Plants vs. Zombies: Garden Warfare 2,13,2016.0,8
13439,Ape Escape,17,2010.0,4
13440,Activision Anthology,6,2003.0,3
13441,Gray Matter,28,2011.0,1
13442,Thrillville: Off the Rails,4,2007.0,11
13443,LEGO Friends,2,2013.0,0
13444,Secret Files: Tunguska,13,2006.0,1
13445,Wayne Gretzky's 3D Hockey '98,15,1997.0,10
13446,Nanda's Island,4,2009.0,5
13447,Hakuouki SSL: Sweet School Life,20,2014.0,1
13448,Trigger Man,29,2004.0,8
13449,Kimi ni Todoke: Tsutaeru Kimochi,4,2011.0,1
13450,Nora to Koku no Koubou: Kiri no Mori no Majo,4,2011.0,7
13451,Bad Boys: Miami Takedown,7,2004.0,8
13452,SpongeBob SquarePants: Plankton's Robotic Revenge,27,2013.0,8
13453,Short Track Racing: Trading Paint,16,2009.0,6
13454,Game no Kanzume Vol 1,22,1994.0,3
13455,Rat Attack!,15,1999.0,5
13456,Jewel Master: Cradle Of Rome 2,13,2011.0,5
13457,National Geographic Panda (US sales),4,2008.0,9
13458,Sushi Go-Round,4,2010.0,9
13459,Danny Phantom: Urban Jungle,4,2006.0,0
13460,Sotsugyou II: Neo Generation,15,1995.0,9
13461,Summon Night Craft Sword Monogatari: Hajimari no Ishi,6,2005.0,7
13462,The King of Fighters 2002: Unlimited Match,16,2009.0,2
13463,Art of Fighting Anthology,16,2006.0,2
13464,Rapala Trophies,19,2006.0,10
13465,Phoenix Wright: Revived Turnabout,4,2008.0,3
13466,Mana Khemia: Alchemists of Al-Revis (JP sales),16,2007.0,7
13467,Runaway: A Twist of Fate,13,2009.0,1
13468,Cheer We Go!,4,2010.0,3
13469,The Tale of Despereaux,26,2008.0,4
13470,The Hustle: Detroit Streets,16,2006.0,10
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,21,1995.0,3
13472,Tomoyo After: It's a Wonderful Life CS Edition,19,2009.0,1
13473,Guilty Gear XX Accent Core,16,2007.0,2
13474,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,4,2005.0,3
13475,Atelier Escha & Logy: Alchemists of the Dusk Sky,20,2015.0,7
13476,Millipede / Super Breakout / Lunar Lander,6,2005.0,3
13477,World Trigger: Borderless Mission,20,2015.0,0
13478,Disney's Donald Duck: Goin' Quackers,7,2002.0,4
13479,RollerCoaster Tycoon,13,,11
13480,Assault Rigs,15,1996.0,0
13481,Backyard Baseball '09,26,2008.0,10
13482,World Championship Spelling,4,2010.0,3
13483,Yes! PreCure 5,4,2007.0,0
13484,Bionicle Heroes,26,2007.0,8
13485,Tom Clancy's HAWX,13,2009.0,0
13486,Exist Archive: The Other Side of the Sky,20,2015.0,7
13487,Honda ATV Fever,26,2010.0,6
13488,Operation Flashpoint: Elite,29,2005.0,8
13489,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,18,2016.0,3
13490,"Roswell Conspiracies: Aliens, Myths & Legends",15,2001.0,0
13491,Front Mission,4,2007.0,11
13492,Dead Island Definitive Collection,30,2016.0,0
13493,Sekai no Gohan Shaberu! DS Oryouri Navi,4,2008.0,3
13494,Rugby Challenge 3,17,2016.0,10
13495,Boktai 2: Solar Boy Django,6,2004.0,7
13496,Praetorians,13,2003.0,11
13497,Candace Kane's Candy Factory,4,2008.0,0
13498,Nobunaga's Ambition (3DS),2,2013.0,9
13499,Angelique Duet,15,1998.0,11
13500,Shin Fortune Quest: Sokutaku no Kishi,15,1996.0,3
13501,Resident Evil 6,13,2012.0,8
13502,Crushed Baseball,6,2004.0,10
13503,Dark Arena,6,2002.0,8
13504,Just Sing! Vol. 2,4,2011.0,3
13505,Heatseeker,19,2007.0,0
13506,IL-2 Sturmovik: 1946,13,2006.0,9
13507,Jerry Rice and Nitus' Dog Football,26,2011.0,10
13508,TOCA Race Driver 2,29,2004.0,6
13509,I.Q. Remix+: Intelligent Qube,16,2000.0,5
13510,Sébastien Loeb Rally Evo,18,2016.0,6
13511,Growlanser,19,2009.0,7
13512,Trollz: Hair Affair!,6,2005.0,3
13513,Daito Giken Koushiki Pachi-Slot Simulator: Shake II,16,2007.0,3
13514,Grand Slam,15,1997.0,3
13515,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,4,2009.0,0
13516,The King of Fighters 2000,16,2002.0,2
13517,Coraline,4,2009.0,0
13518,FIFA Street 2,4,2006.0,10
13519,M&M's Beach Party,26,2009.0,3
13520,Dead Head Fred,19,2007.0,0
13521,D.C.F.S.: Da Capo Four Seasons,16,2005.0,1
13522,Hyperdimension Neptunia mk2,20,2014.0,0
13523,Disney's Meet the Robinsons,7,2007.0,0
13524,Hanayori Danshi: Koi Seyo Onago,4,2008.0,1
13525,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,26,2009.0,3
13526,Puyo Puyo Tetris,17,2014.0,5
13527,Sonic the Hedgehog 2 (8-bit),9,1992.0,4
13528,FlatOut 2,29,2006.0,6
13529,Rogue Trooper,16,2006.0,8
13530,Spy Fiction,16,2003.0,0
13531,R.B.I. Baseball 2016,30,2016.0,10
13532,Justice League: Chronicles,6,2003.0,4
13533,Resident Evil Director's Cut,17,2006.0,0
13534,Doko Demo Issho: Let's Gakkou!,19,2006.0,3
13535,Monster Trux Arenas: Special Edition,26,2007.0,6
13536,Conflict: Desert Storm II - Back to Bagdhad,7,2004.0,8
13537,Top Gun,4,2006.0,9
13538,Gem Smashers,2,2011.0,4
13539,Split/Second,13,2010.0,6
13540,B's-LOG Party♪,19,2010.0,1
13541,King Arthur,7,2004.0,0
13542,Chicken Shoot,6,2005.0,0
13543,Dai Senryaku VII: Modern Military Tactics,29,2003.0,11
